,id,mean_dist_day,mean_over_speed_perc,Gender
1700,3423314386,53.04,9,Male
1701,3423312914,74.2,3,Male
1702,3423311396,68.53,3,Female
1703,3423313886,61.21,1,Female
1704,3423313990,51.91,2,Female
1705,3423311709,39.73,7,Female
1706,3423313797,63.49,4,Female
1707,3423314438,41.37,1,Male
1708,3423313701,58.09,6,Female
1709,3423311725,41.1,4,Female
1710,3423312149,29.32,6,Female
1711,3423313777,53.43,5,Female
1712,3423311020,42.54,5,Female
1713,3423312806,48.38,6,Male
1714,3423313708,53.68,2,Female
1715,3423311244,43.9,1,Female
1716,3423311225,50.56,4,Male
1717,3423312392,62.59,4,Male
1718,3423311796,37.18,3,Male
1719,3423313509,48.98,6,Female
1720,3423314373,46.67,6,Female
1721,3423313674,56.56,3,Male
1722,3423310677,48.74,3,Female
1723,3423312838,63.24,3,Female
1724,3423311810,36.26,11,Male
1725,3423310594,37.36,2,Female
1726,3423312848,48.48,1,Male
1727,3423312677,29.42,7,Male
1728,3423310764,55.04,5,Male
1729,3423313749,54.05,2,Male
1730,3423310566,49.24,1,Male
1731,3423312429,51.72,5,Male
1732,3423312799,43.03,7,Female
1733,3423312631,56.77,7,Male
1734,3423312654,31.62,5,Male
1735,3423314036,30.61,2,Male
1736,3423311352,39.68,4,Male
1737,3423314149,44.39,4,Female
1738,3423311008,47.51,9,Female
1739,3423314245,59.39,5,Female
1740,3423313291,65.3,5,Female
1741,3423312254,44.3,3,Male
1742,3423313484,47.74,3,Male
1743,3423311463,57.2,7,Male
1744,3423312528,37.62,3,Female
1745,3423311593,44.39,3,Male
1746,3423312529,51.67,5,Female
1747,3423311096,59.58,4,Male
1748,3423312370,42.08,7,Female
1749,3423310617,34.59,5,Male
1750,3423313645,60.39,8,Female
1751,3423312107,59.46,6,Male
1752,3423311135,56.72,3,Male
1753,3423312559,55.09,4,Male
1754,3423313577,59.63,3,Male
1755,3423312189,54.41,4,Male
1756,3423312693,46.15,5,Female
1757,3423310686,29.92,4,Female
1758,3423311972,52.07,3,Female
1759,3423313951,57.64,6,Female
1760,3423312974,55.9,3,Male
1761,3423310551,44.65,4,Female
1762,3423314254,60.79,6,Male
1763,3423314169,50.38,6,Male
1764,3423313293,62.09,3,Male
1765,3423314063,51.05,4,Female
1766,3423313330,53.11,2,Female
1767,3423314397,64.75,7,Female
1768,3423310471,61.68,6,Female
1769,3423312001,51.3,5,Female
1770,3423314231,59.63,1,Male
1771,3423312863,56.13,6,Male
1772,3423310572,42.12,4,Male
1773,3423312962,60.37,7,Male
1774,3423311379,37.6,6,Male
1775,3423313009,51.12,4,Female
1776,3423313943,46.04,2,Male
1777,3423313112,42.52,10,Male
1778,3423314284,66.51,10,Male
1779,3423312765,37.17,5,Male
1780,3423312236,55.8,5,Female
1781,3423313676,56.27,4,Female
1782,3423314349,65.04,8,Female
1783,3423313968,43.77,6,Female
1784,3423313607,63.01,7,Male
1785,3423313670,42.77,6,Male
1786,3423311777,44.26,8,Male
1787,3423310831,55.84,9,Female
1788,3423314238,52.42,7,Female
1789,3423312967,29.67,5,Female
1790,3423312614,46.95,8,Male
1791,3423310744,46.28,5,Male
1792,3423311153,55.74,5,Male
1793,3423312099,56.12,3,Male
1794,3423313196,54.26,4,Male
1795,3423310958,56.04,1,Male
1796,3423311148,60.79,8,Male
1797,3423311604,50.19,5,Male
1798,3423313139,50.72,6,Female
1799,3423313431,52.72,2,Female
1800,3423312777,61.67,5,Male
1801,3423312685,47.17,5,Female
1802,3423311272,51.93,5,Female
1803,3423310557,38.38,6,Male
1804,3423313786,57.32,9,Female
1805,3423312592,39.57,4,Female
1806,3423311857,68.99,4,Male
1807,3423311106,35.39,7,Male
1808,3423314097,56.91,8,Female
1809,3423311238,48.66,4,Female
1810,3423312089,57.91,4,Male
1811,3423314164,41.25,6,Female
1812,3423313732,46.26,8,Male
1813,3423313474,27.99,2,Female
1814,3423312992,40.4,5,Female
1815,3423311802,45.54,3,Male
1816,3423310453,34.68,6,Male
1817,3423313022,48.75,6,Male
1818,3423310495,46.79,7,Female
1819,3423310810,53.83,6,Male
1820,3423313635,51.13,5,Female
1821,3423312908,61.03,7,Female
1822,3423312714,32.3,5,Female
1823,3423312652,55.84,5,Female
1824,3423314391,29.73,4,Male
1825,3423312368,58.43,5,Female
1826,3423311886,45.56,3,Male
1827,3423311891,56.99,7,Female
1828,3423313490,42.04,4,Female
1829,3423311878,54.03,3,Female
1830,3423311278,49.17,5,Female
1831,3423311769,55.12,6,Male
1832,3423313722,39.28,6,Female
1833,3423310639,39.88,4,Male
1834,3423311085,34.49,8,Female
1835,3423311913,50.52,7,Male
1836,3423310880,40.7,2,Female
1837,3423310483,53.33,3,Female
1838,3423311540,34.04,5,Male
1839,3423313182,45.54,11,Female
1840,3423312660,52.09,8,Male
1841,3423310716,45.01,8,Female
1842,3423312576,52.06,3,Female
1843,3423310555,58.46,5,Female
1844,3423311488,37.58,7,Female
1845,3423311565,46.91,2,Male
1846,3423314294,48.57,8,Female
1847,3423310796,25.39,7,Female
1848,3423310684,53.29,8,Male
1849,3423313063,55.97,3,Male
1850,3423313667,39.14,7,Female
1851,3423313092,48.74,4,Female
1852,3423310945,52.26,2,Male
1853,3423313077,67.57,7,Female
1854,3423312842,38.43,4,Male
1855,3423311256,29.59,4,Male
1856,3423311455,39.81,8,Male
1857,3423311617,37.84,3,Female
1858,3423313223,53.56,2,Male
1859,3423312633,48.79,2,Female
1860,3423311947,37.66,2,Female
1861,3423311599,52.05,7,Male
1862,3423311931,65.27,6,Male
1863,3423313587,38.74,6,Female
1864,3423313321,29.28,3,Female
1865,3423312496,21.6,3,Male
1866,3423312889,28.7,0,Male
1867,3423313467,46.08,7,Female
1868,3423311868,42.02,5,Female
1869,3423312820,49.96,1,Male
1870,3423310950,48.05,9,Female
1871,3423311171,61.36,5,Female
1872,3423314400,52.83,7,Male
1873,3423310865,69.19,4,Female
1874,3423313510,33.2,3,Female
1875,3423311555,51.27,5,Male
1876,3423313396,54.48,2,Male
1877,3423311501,42.47,7,Male
1878,3423310730,46.2,5,Female
1879,3423311581,47.92,2,Female
1880,3423313265,49.43,5,Male
1881,3423312039,38.26,5,Female
1882,3423310562,30.5,5,Male
1883,3423311654,48.88,7,Male
1884,3423314105,49.45,4,Female
1885,3423310620,60.69,6,Female
1886,3423312325,57.36,7,Female
1887,3423313350,51.15,6,Male
1888,3423313365,30.3,1,Male
1889,3423313303,55.41,3,Female
1890,3423313593,44.98,3,Female
1891,3423313903,56.9,10,Female
1892,3423314383,36.37,5,Female
1893,3423312957,55.2,1,Female
1894,3423311046,66.98,9,Female
1895,3423312584,65.93,3,Female
1896,3423311081,50.89,5,Female
1897,3423314023,40.97,3,Female
1898,3423312484,46.17,3,Female
1899,3423312829,43.19,5,Female
1900,3423310985,42.01,6,Female
1901,3423313831,66.26,6,Male
1902,3423314326,48.41,6,Female
1903,3423311714,64.68,10,Male
1904,3423311028,65.17,2,Female
1905,3423310801,40.48,4,Female
1906,3423311664,38.74,7,Female
1907,3423312198,39.83,4,Female
1908,3423310627,42.94,3,Male
1909,3423311499,54.04,7,Female
1910,3423310927,35.32,6,Female
1911,3423311149,62.47,4,Male
1912,3423311335,39.72,7,Male
1913,3423310587,47.95,9,Male
1914,3423311699,40.29,7,Female
1915,3423313159,51.25,5,Male
1916,3423311009,51.77,3,Female
1917,3423311742,32.28,8,Female
1918,3423311036,44.08,5,Female
1919,3423310657,52.84,4,Male
1920,3423313110,48.98,3,Female
1921,3423310855,57.0,8,Female
1922,3423313310,58.22,5,Female
1923,3423310474,41.38,2,Female
1924,3423310738,45.01,7,Female
1925,3423311816,43.28,9,Female
1926,3423313686,52.78,9,Female
1927,3423311939,37.25,8,Male
1928,3423313937,53.88,3,Female
1929,3423313731,53.84,6,Female
1930,3423311583,52.7,1,Female
1931,3423313180,44.56,4,Female
1932,3423314253,50.16,7,Female
1933,3423313910,51.76,4,Female
1934,3423312417,40.61,4,Male
1935,3423311564,56.47,8,Male
1936,3423312172,41.94,6,Female
1937,3423313036,62.92,7,Female
1938,3423314076,65.48,7,Female
1939,3423310533,48.82,2,Male
1940,3423311504,39.13,4,Female
1941,3423313413,30.27,4,Female
1942,3423314166,47.01,6,Male
1943,3423310846,39.04,4,Female
1944,3423313644,36.6,4,Male
1945,3423311550,60.09,3,Male
1946,3423312431,38.5,7,Male
1947,3423314140,60.46,3,Male
1948,3423313339,48.26,5,Female
1949,3423311193,46.74,2,Male
1950,3423310674,44.85,2,Female
1951,3423310813,61.38,6,Male
1952,3423313385,63.88,6,Male
1953,3423312894,44.43,4,Male
1954,3423312546,59.64,6,Male
1955,3423312324,55.07,1,Female
1956,3423310582,56.72,7,Male
1957,3423313956,52.33,4,Male
1958,3423312579,47.04,7,Female
1959,3423313263,45.59,6,Male
1960,3423311374,45.47,5,Male
1961,3423314207,50.18,3,Male
1962,3423310871,38.85,8,Female
1963,3423312920,51.57,3,Female
1964,3423310763,56.38,1,Female
1965,3423314218,43.52,8,Female
1966,3423310714,53.46,5,Female
1967,3423310625,45.74,4,Female
1968,3423311755,46.48,6,Male
1969,3423313620,50.63,8,Male
1970,3423313898,43.06,3,Male
1971,3423312192,34.77,4,Female
1972,3423310485,47.34,5,Male
1973,3423311469,59.12,11,Male
1974,3423313663,41.22,4,Male
1975,3423311211,46.41,10,Female
1976,3423313639,45.58,4,Male
1977,3423312415,45.28,7,Female
1978,3423314069,55.43,6,Female
1979,3423313569,54.32,4,Male
1980,3423311805,40.04,3,Female
1981,3423312851,62.46,5,Female
1982,3423312423,60.24,4,Female
1983,3423310887,54.78,6,Male
1984,3423314192,52.11,4,Female
1985,3423313163,46.1,6,Female
1986,3423310700,46.13,9,Female
1987,3423311304,45.62,5,Female
1988,3423312122,56.74,3,Male
1989,3423314310,42.62,4,Male
1990,3423312810,74.88,7,Male
1991,3423314096,33.22,3,Male
1992,3423313978,39.93,4,Female
1993,3423313243,60.35,2,Female
1994,3423314127,54.66,4,Female
1995,3423312463,34.96,6,Female
1996,3423310631,58.1,8,Male
1997,3423311753,46.64,2,Male
1998,3423313430,63.0,6,Male
1999,3423312330,48.1,9,Male
2000,3423312904,38.66,3,Female
2001,3423312018,48.91,0,Male
2002,3423312641,63.5,4,Female
2003,3423313056,44.26,4,Female
2004,3423314329,36.23,3,Male
2005,3423314174,45.16,5,Male
2006,3423310513,49.35,8,Male
2007,3423310662,49.73,11,Male
2008,3423310883,54.63,5,Female
2009,3423311575,54.04,7,Male
2010,3423311410,60.63,6,Female
2011,3423312147,40.05,0,Male
2012,3423311757,61.61,1,Female
2013,3423312910,45.63,8,Male
2014,3423312017,40.1,4,Female
2015,3423311739,35.24,7,Male
2016,3423312620,49.02,7,Male
2017,3423314022,50.07,8,Male
2018,3423312715,54.38,4,Female
2019,3423311378,56.85,3,Female
2020,3423312760,42.39,4,Female
2021,3423311719,49.53,4,Female
2022,3423310918,37.42,8,Female
2023,3423313148,57.2,6,Female
2024,3423313770,38.4,4,Male
2025,3423313465,50.1,5,Male
2026,3423311803,53.42,1,Female
2027,3423312728,50.55,4,Male
2028,3423312568,45.7,7,Female
2029,3423311595,48.56,3,Male
2030,3423310529,59.31,7,Male
2031,3423311921,46.6,4,Male
2032,3423313145,49.49,3,Male
2033,3423313637,40.67,5,Male
2034,3423312661,62.34,3,Female
2035,3423314360,56.89,7,Male
2036,3423311323,52.19,4,Female
2037,3423312532,39.67,5,Male
2038,3423312354,49.69,5,Female
2039,3423313371,56.33,3,Male
2040,3423313800,44.21,5,Female
2041,3423313618,43.54,6,Male
2042,3423312142,33.63,5,Female
2043,3423312764,58.27,1,Female
2044,3423311566,40.18,6,Male
2045,3423311043,50.38,5,Female
2046,3423313897,37.68,5,Female
2047,3423312207,50.65,3,Female
2048,3423313960,44.0,7,Male
2049,3423314157,50.05,8,Female
2050,3423313575,56.99,7,Female
2051,3423312618,66.04,5,Female
2052,3423311698,33.17,2,Male
2053,3423310520,45.31,6,Female
2054,3423313919,64.43,8,Male
2055,3423311835,52.05,4,Male
2056,3423310996,45.12,4,Female
2057,3423310509,55.8,8,Female
2058,3423312284,55.43,4,Male
2059,3423311084,43.25,4,Male
2060,3423312549,55.56,4,Female
2061,3423312124,47.95,8,Male
2062,3423311019,66.13,5,Female
2063,3423313559,50.75,2,Female
2064,3423310804,64.75,4,Male
2065,3423310848,36.52,7,Female
2066,3423310866,60.46,4,Female
2067,3423311217,49.37,9,Male
2068,3423313432,50.69,7,Female
2069,3423312849,70.29,8,Female
2070,3423311140,50.64,2,Female
2071,3423312912,38.68,4,Male
2072,3423313757,56.9,3,Female
2073,3423312161,43.42,8,Male
2074,3423312385,40.0,6,Male
2075,3423311994,66.08,4,Female
2076,3423313944,62.75,6,Female
2077,3423314408,50.25,10,Male
2078,3423314263,41.55,3,Male
2079,3423312976,51.98,3,Female
2080,3423314112,56.02,5,Female
2081,3423313296,47.55,3,Male
2082,3423311050,45.86,6,Female
2083,3423313014,44.31,4,Male
2084,3423310637,63.6,2,Male
2085,3423313325,51.62,6,Male
2086,3423310910,47.76,3,Male
2087,3423312596,49.68,9,Female
2088,3423311922,45.02,5,Female
2089,3423311021,37.79,3,Female
2090,3423312853,49.27,5,Male
2091,3423310751,39.67,9,Female
2092,3423312208,50.9,9,Female
2093,3423313406,29.54,5,Female
2094,3423311222,44.2,6,Female
2095,3423313423,59.43,5,Female
2096,3423313358,45.78,8,Male
2097,3423310459,48.82,5,Female
2098,3423311846,51.48,6,Female
2099,3423311894,36.11,9,Male
2100,3423312958,47.52,6,Female
2101,3423310624,57.27,9,Male
2102,3423312959,47.95,5,Male
2103,3423312197,49.19,7,Male
2104,3423312143,54.0,4,Female
2105,3423310981,52.27,7,Female
2106,3423312371,62.39,4,Female
2107,3423311166,48.22,5,Female
2108,3423313734,71.83,5,Female
2109,3423310711,42.53,3,Female
2110,3423313107,41.02,9,Male
2111,3423312384,39.76,8,Male
2112,3423313589,54.67,4,Male
2113,3423312801,65.55,3,Male
2114,3423314158,56.67,5,Female
2115,3423311997,58.09,3,Female
2116,3423313217,45.26,11,Female
2117,3423313264,48.47,6,Female
2118,3423313482,60.23,2,Male
2119,3423312743,39.97,3,Male
2120,3423313035,67.34,1,Female
2121,3423311858,67.87,3,Female
2122,3423312028,29.69,6,Male
2123,3423310961,54.15,5,Male
2124,3423310845,51.15,3,Female
2125,3423313098,50.1,5,Male
2126,3423313535,68.64,3,Female
2127,3423311822,54.16,3,Female
2128,3423312110,43.23,3,Female
2129,3423310767,63.62,4,Male
2130,3423311938,52.73,3,Female
2131,3423313612,64.16,7,Female
2132,3423313138,50.08,3,Female
2133,3423314250,47.15,3,Male
2134,3423313941,49.3,1,Male
2135,3423310766,43.37,4,Male
2136,3423312362,49.88,5,Male
2137,3423312786,55.95,8,Female
2138,3423312753,47.52,8,Male
2139,3423312379,56.61,6,Male
2140,3423314230,53.26,6,Male
2141,3423314084,55.77,5,Female
2142,3423311902,44.67,7,Female
2143,3423314320,55.07,4,Female
2144,3423313435,39.75,3,Female
2145,3423313962,65.73,5,Male
2146,3423312498,49.55,3,Female
2147,3423314128,59.63,4,Female
2148,3423314095,54.67,5,Female
2149,3423312022,56.32,8,Male
2150,3423312339,44.71,6,Female
2151,3423314187,45.95,3,Female
2152,3423314239,54.84,6,Female
2153,3423311014,47.34,6,Male
2154,3423313149,45.73,3,Male
2155,3423312036,48.84,7,Male
2156,3423314308,57.45,6,Male
2157,3423312642,60.97,9,Male
2158,3423314219,50.64,4,Female
2159,3423311642,52.12,5,Female
2160,3423311898,34.72,5,Male
2161,3423312951,53.49,4,Female
2162,3423310494,56.82,3,Female
2163,3423312408,50.26,5,Female
2164,3423311737,44.29,6,Male
2165,3423313152,29.93,4,Female
2166,3423314006,58.14,7,Female
2167,3423313332,43.63,8,Male
2168,3423313989,52.03,4,Female
2169,3423313710,55.81,6,Male
2170,3423312056,69.54,7,Male
2171,3423314446,35.54,6,Female
2172,3423312068,37.06,8,Female
2173,3423313649,44.46,4,Male
2174,3423313555,53.36,11,Male
2175,3423312531,54.1,8,Female
2176,3423313739,41.54,8,Male
2177,3423314429,37.17,2,Male
2178,3423313206,48.39,5,Male
2179,3423311608,51.92,7,Male
2180,3423311969,60.39,7,Male
2181,3423314316,40.03,4,Male
2182,3423313564,32.36,5,Male
2183,3423310894,65.55,2,Female
2184,3423313246,58.83,3,Male
2185,3423311662,59.37,6,Female
2186,3423314170,74.91,5,Male
2187,3423313917,51.97,5,Female
2188,3423312187,35.67,5,Female
2189,3423314217,41.93,4,Male
2190,3423313037,48.01,6,Male
2191,3423312155,29.85,6,Male
2192,3423313627,57.22,7,Female
2193,3423311098,52.76,4,Male
2194,3423313228,71.84,3,Female
2195,3423313862,57.11,5,Female
2196,3423312877,45.24,3,Female
2197,3423314322,65.49,6,Female
2198,3423314378,58.16,9,Male
2199,3423314175,30.44,3,Male
2200,3423311489,58.54,7,Female
2201,3423312662,55.85,5,Male
2202,3423310611,54.94,7,Male
2203,3423312688,66.46,6,Male
2204,3423311775,44.42,6,Female
2205,3423312611,63.96,5,Female
2206,3423310602,44.38,5,Male
2207,3423313560,67.31,5,Male
2208,3423314393,54.63,2,Male
2209,3423310527,50.98,0,Female
2210,3423313532,66.8,6,Female
2211,3423314366,52.43,6,Female
2212,3423313188,39.4,8,Male
2213,3423311368,50.63,3,Male
2214,3423310931,49.28,6,Male
2215,3423312094,72.16,5,Male
2216,3423311538,36.74,7,Female
2217,3423310553,52.48,8,Male
2218,3423314367,59.95,7,Female
2219,3423311507,65.88,8,Female
2220,3423312203,49.83,9,Female
2221,3423314056,60.85,5,Male
2222,3423314068,59.7,10,Female
2223,3423310585,66.76,2,Female
2224,3423313205,50.68,4,Female
2225,3423312523,44.67,5,Male
2226,3423314268,53.88,4,Female
2227,3423314327,48.34,4,Female
2228,3423310870,46.08,3,Female
2229,3423311061,58.53,8,Male
2230,3423312897,53.43,6,Male
2231,3423314225,51.34,8,Male
2232,3423313329,74.11,6,Male
2233,3423312033,55.79,5,Female
2234,3423310604,71.3,8,Male
2235,3423312742,59.34,9,Female
2236,3423310838,73.13,3,Female
2237,3423312269,38.97,4,Female
2238,3423312211,31.88,7,Female
2239,3423312306,26.14,5,Male
2240,3423312547,35.39,8,Female
2241,3423311300,60.21,6,Male
2242,3423312502,49.17,0,Male
2243,3423310502,35.29,3,Male
2244,3423312740,51.57,5,Male
2245,3423313769,56.01,4,Female
2246,3423313347,59.08,5,Female
2247,3423310859,56.78,6,Male
2248,3423312859,56.02,5,Female
2249,3423311071,31.3,5,Male
2250,3423311597,56.1,9,Female
2251,3423313541,60.55,7,Female
2252,3423313013,64.6,3,Male
2253,3423311738,32.09,6,Male
2254,3423311766,52.49,6,Male
2255,3423314350,61.01,7,Female
2256,3423312278,57.26,6,Female
2257,3423312751,34.42,6,Male
2258,3423311871,44.44,7,Female
2259,3423312250,45.53,5,Female
2260,3423312320,44.78,6,Male
2261,3423312086,31.13,6,Male
2262,3423310971,39.02,4,Female
2263,3423311669,53.34,2,Male
2264,3423312615,51.01,5,Female
2265,3423311529,48.81,6,Male
2266,3423311268,50.16,4,Male
2267,3423314080,66.56,4,Male
2268,3423313277,51.05,4,Male
2269,3423311918,51.44,5,Male
2270,3423311029,49.22,5,Female
2271,3423312216,44.82,7,Female
2272,3423312949,55.23,8,Female
2273,3423313156,45.51,3,Female
2274,3423313409,44.53,4,Female
2275,3423312822,25.9,3,Female
2276,3423313829,61.28,6,Female
2277,3423313392,30.89,5,Male
2278,3423311482,41.6,6,Female
2279,3423310717,69.79,6,Female
2280,3423312659,47.48,3,Female
2281,3423313167,50.64,3,Male
2282,3423310821,62.55,3,Female
2283,3423313250,40.97,6,Male
2284,3423311779,64.38,6,Female
2285,3423313681,72.33,5,Male
2286,3423311399,57.8,8,Male
2287,3423311230,60.3,7,Male
2288,3423313873,45.25,8,Female
2289,3423310740,61.46,6,Male
2290,3423314252,50.14,3,Male
2291,3423311353,51.31,2,Female
2292,3423313307,41.42,6,Male
2293,3423314412,33.65,8,Male
2294,3423312710,37.09,7,Male
2295,3423311851,35.76,7,Male
2296,3423314302,54.8,6,Female
2297,3423314092,41.47,6,Female
2298,3423313608,43.54,4,Male
2299,3423311727,42.72,3,Female
2300,3423312840,56.12,2,Male
2301,3423311967,51.91,6,Female
2302,3423312554,39.26,7,Female
2303,3423313973,50.81,5,Female
2304,3423311210,53.0,5,Female
2305,3423312365,43.65,8,Male
2306,3423310519,58.17,5,Female
2307,3423312221,58.88,5,Male
2308,3423311152,49.9,6,Male
2309,3423311661,49.94,3,Female
2310,3423312045,63.02,3,Male
2311,3423314279,41.73,4,Female
2312,3423310960,58.95,2,Female
2313,3423311776,52.33,6,Female
2314,3423314272,49.25,7,Female
2315,3423311841,71.63,6,Male
2316,3423314155,53.34,8,Male
2317,3423313233,40.49,5,Female
2318,3423312422,35.32,2,Male
2319,3423311760,41.45,3,Female
2320,3423312136,61.34,5,Female
2321,3423311536,43.15,8,Male
2322,3423313924,42.32,5,Female
2323,3423311426,30.44,4,Male
2324,3423313340,56.59,6,Female
2325,3423313147,45.05,4,Female
2326,3423312846,47.22,7,Male
2327,3423313693,34.87,4,Male
2328,3423312341,47.16,4,Male
2329,3423312355,44.75,3,Female
2330,3423310539,41.62,9,Male
2331,3423312493,47.67,4,Male
2332,3423312500,51.09,7,Male
2333,3423311123,54.14,8,Male
2334,3423310649,74.51,5,Male
2335,3423311787,51.47,7,Male
2336,3423312129,29.96,6,Female
2337,3423312606,35.52,6,Female
2338,3423311791,51.63,7,Male
2339,3423313720,31.73,8,Male
2340,3423312983,65.39,5,Male
2341,3423311687,41.39,10,Male
2342,3423311342,43.95,5,Female
2343,3423312082,54.48,8,Female
2344,3423312805,58.12,8,Female
2345,3423311364,53.04,4,Female
2346,3423313425,43.05,4,Female
2347,3423314244,56.28,7,Female
2348,3423312726,42.21,8,Male
2349,3423311147,35.47,3,Male
2350,3423311950,42.97,8,Male
2351,3423313842,70.3,2,Female
2352,3423310829,41.82,3,Female
2353,3423312558,63.43,10,Male
2354,3423313345,45.45,3,Female
2355,3423311317,56.25,6,Male
2356,3423313600,41.64,1,Female
2357,3423312867,49.85,5,Female
2358,3423310709,44.93,5,Female
2359,3423310638,45.35,6,Female
2360,3423311570,66.26,3,Male
2361,3423311522,56.11,1,Female
2362,3423311157,40.37,4,Male
2363,3423311167,27.14,4,Female
2364,3423313338,46.89,6,Female
2365,3423311302,52.27,1,Male
2366,3423314078,40.92,6,Male
2367,3423312393,58.37,2,Female
2368,3423311795,32.08,4,Female
2369,3423313503,50.93,6,Female
2370,3423313718,67.87,2,Male
2371,3423310644,59.36,7,Female
2372,3423313081,47.05,5,Male
2373,3423312390,59.87,4,Female
2374,3423313634,32.52,10,Male
2375,3423313095,43.65,2,Male
2376,3423312128,49.98,4,Female
2377,3423313872,61.27,6,Male
2378,3423313970,40.5,4,Male
2379,3423312505,62.04,5,Female
2380,3423311573,50.56,3,Female
2381,3423313047,31.4,7,Male
2382,3423311449,41.91,6,Male
2383,3423313360,38.34,4,Female
2384,3423314182,42.44,3,Male
2385,3423313088,45.94,6,Female
2386,3423311907,60.7,3,Female
2387,3423311827,55.02,3,Female
2388,3423314156,50.91,5,Male
2389,3423312565,54.92,2,Female
2390,3423312727,65.84,6,Female
2391,3423311076,55.84,4,Female
2392,3423313400,51.61,2,Female
2393,3423312680,45.94,3,Male
2394,3423314410,31.39,5,Female
2395,3423311707,41.02,7,Female
2396,3423312716,34.61,6,Female
2397,3423313933,34.0,6,Male
2398,3423312966,34.34,0,Male
2399,3423314227,53.94,4,Male
2400,3423311493,53.75,3,Female
2401,3423313311,69.02,5,Female
2402,3423311900,60.75,5,Male
2403,3423312725,50.41,3,Female
2404,3423314005,49.24,5,Male
2405,3423313315,65.23,5,Female
2406,3423314133,44.8,7,Female
2407,3423312603,48.77,6,Female
2408,3423313859,48.43,3,Male
2409,3423312746,56.71,8,Female
2410,3423311454,53.06,5,Male
2411,3423313397,26.95,8,Female
2412,3423310852,46.54,4,Male
2413,3423313782,43.23,4,Female
2414,3423314404,59.07,1,Female
2415,3423311227,35.88,4,Female
2416,3423311946,49.41,7,Female
2417,3423314305,45.0,7,Female
2418,3423312866,58.96,6,Female
2419,3423311359,60.01,6,Male
2420,3423311040,43.02,7,Male
2421,3423311636,43.2,7,Female
2422,3423312657,62.91,7,Female
2423,3423313359,39.21,6,Female
2424,3423312785,40.92,7,Male
2425,3423312048,41.31,5,Female
2426,3423313289,69.15,3,Female
2427,3423311080,69.44,8,Male
2428,3423313508,48.14,3,Female
2429,3423312240,53.95,3,Male
2430,3423314213,62.97,2,Female
2431,3423313344,74.19,9,Female
2432,3423314445,51.73,3,Male
2433,3423312234,28.32,3,Female
2434,3423310456,46.75,4,Male
2435,3423313685,47.98,8,Female
2436,3423312561,43.98,4,Male
2437,3423313255,41.47,6,Male
2438,3423312462,77.94,8,Male
2439,3423311607,53.72,6,Female
2440,3423312051,60.71,6,Female
2441,3423312151,52.3,4,Male
2442,3423310728,56.09,6,Female
2443,3423312671,25.69,8,Male
2444,3423313623,45.3,5,Male
2445,3423310591,58.88,6,Female
2446,3423311831,59.43,6,Female
2447,3423311712,57.76,5,Female
2448,3423310997,47.29,3,Male
2449,3423314398,28.69,6,Female
2450,3423313570,42.88,5,Female
2451,3423311505,57.96,2,Female
2452,3423312041,46.72,3,Female
2453,3423312861,60.59,8,Male
2454,3423313236,36.03,6,Male
2455,3423312183,64.94,1,Female
2456,3423312272,53.9,4,Female
2457,3423311993,49.08,5,Female
2458,3423312439,38.58,3,Female
2459,3423313108,38.13,4,Male
2460,3423311345,46.65,3,Male
2461,3423313848,46.88,6,Female
2462,3423310891,49.9,4,Male
2463,3423310668,48.73,8,Male
2464,3423311729,31.88,6,Male
2465,3423310632,62.58,5,Female
2466,3423312593,61.6,3,Male
2467,3423312180,52.03,4,Male
2468,3423311430,28.98,5,Male
2469,3423311162,64.43,3,Female
2470,3423312865,48.26,3,Female
2471,3423313661,53.25,3,Male
2472,3423311236,45.32,4,Male
2473,3423312544,49.93,11,Male
2474,3423312783,50.28,6,Female
2475,3423313038,48.58,8,Male
2476,3423310919,67.82,6,Male
2477,3423313516,59.91,6,Male
2478,3423310672,64.55,7,Female
2479,3423313438,58.33,3,Female
2480,3423312302,32.88,6,Male
2481,3423311910,57.98,6,Male
2482,3423312970,52.67,6,Male
2483,3423311195,51.51,5,Male
2484,3423310817,54.46,3,Female
2485,3423312796,69.63,5,Male
2486,3423310827,49.92,2,Female
2487,3423314053,48.66,6,Female
2488,3423311190,38.6,2,Female
2489,3423314172,39.93,5,Male
2490,3423312713,66.74,6,Female
2491,3423310656,40.44,6,Male
2492,3423313652,52.86,5,Female
2493,3423314050,39.75,8,Female
2494,3423310968,61.33,1,Male
2495,3423312251,57.2,2,Male
2496,3423310911,65.91,3,Female
2497,3423313169,40.0,9,Male
2498,3423314198,49.98,4,Male
2499,3423311110,66.0,3,Male
2500,3423312748,52.84,4,Male
2501,3423312598,59.6,5,Female
2502,3423310844,48.82,6,Female
2503,3423311027,41.85,6,Male
2504,3423310791,53.52,9,Male
2505,3423311752,47.65,6,Male
2506,3423313901,56.01,6,Female
2507,3423310722,46.18,1,Female
2508,3423313007,64.8,8,Female
2509,3423310973,69.64,8,Male
2510,3423313677,56.23,2,Female
2511,3423314288,34.12,4,Male
2512,3423311478,61.8,1,Male
2513,3423310702,31.13,4,Female
2514,3423312582,73.18,8,Male
2515,3423313997,55.61,6,Male
2516,3423311241,51.84,2,Male
2517,3423312443,59.76,4,Female
2518,3423313696,54.84,7,Female
2519,3423312357,36.31,6,Female
2520,3423313719,29.94,4,Male
2521,3423312621,49.01,4,Female
